machine_id,machine_name,machine_type,timestamp,temperature,vibration,pressure,rpm,anomaly_label
5,Conveyor E,Conveyor,2026-02-27 07:57:19,47.84,1.16,93.38,810.7,0
5,Conveyor E,Conveyor,2026-02-27 08:02:19,58.78,0.86,93.3,860.79,0
5,Conveyor E,Conveyor,2026-02-27 08:07:19,54.65,1.15,90.41,911.17,0
5,Conveyor E,Conveyor,2026-02-27 08:12:19,58.78,1.15,97.02,814.06,0
5,Conveyor E,Conveyor,2026-02-27 08:17:19,58.77,1.16,94.24,888.72,0
5,Conveyor E,Conveyor,2026-02-27 08:22:19,49.7,0.67,98.1,980.8,0
5,Conveyor E,Conveyor,2026-02-27 08:27:19,58.78,0.57,100.13,979.37,0
5,Conveyor E,Conveyor,2026-02-27 08:32:19,52.58,0.52,99.89,986.47,0
5,Conveyor E,Conveyor,2026-02-27 08:37:19,53.32,1.24,96.82,965.67,0
5,Conveyor E,Conveyor,2026-02-27 08:42:19,44.29,0.99,95.27,847.53,0
5,Conveyor E,Conveyor,2026-02-27 08:47:19,54.91,1.14,96.2,959.03,0
5,Conveyor E,Conveyor,2026-02-27 08:52:19,54.52,1.09,99.81,917.55,0
5,Conveyor E,Conveyor,2026-02-27 08:57:19,49.46,1.65,92.31,980.31,0
5,Conveyor E,Conveyor,2026-02-27 09:02:19,50.31,0.8,91.17,919.31,0
5,Conveyor E,Conveyor,2026-02-27 09:07:19,53.1,0.57,92.59,871.67,0
5,Conveyor E,Conveyor,2026-02-27 09:12:19,44.26,0.59,93.98,857.13,0
5,Conveyor E,Conveyor,2026-02-27 09:17:19,49.1,1.38,90.95,948.61,0
5,Conveyor E,Conveyor,2026-02-27 09:22:19,53.22,1.15,99.73,996.17,0
5,Conveyor E,Conveyor,2026-02-27 09:27:19,56.44,0.69,95.61,890.7,0
5,Conveyor E,Conveyor,2026-02-27 09:32:19,57.73,0.55,95.81,913.89,0
5,Conveyor E,Conveyor,2026-02-27 09:37:19,59.2,0.9,100.03,971.14,0
5,Conveyor E,Conveyor,2026-02-27 09:42:19,77.98,3.96,112.62,1201.78,1
5,Conveyor E,Conveyor,2026-02-27 09:47:19,42.52,1.15,90.52,944.16,0
5,Conveyor E,Conveyor,2026-02-27 09:52:19,42.91,1.13,97.78,895.97,0
5,Conveyor E,Conveyor,2026-02-27 09:57:19,54.88,0.7,97.43,972.12,0
5,Conveyor E,Conveyor,2026-02-27 10:02:19,70.64,4.63,113.91,1178.6,1
5,Conveyor E,Conveyor,2026-02-27 10:07:19,82.65,2.79,119.86,1195.27,1
5,Conveyor E,Conveyor,2026-02-27 10:12:19,42.94,1.14,93.69,993.31,0
5,Conveyor E,Conveyor,2026-02-27 10:17:19,43.79,0.81,92.43,886.12,0
5,Conveyor E,Conveyor,2026-02-27 10:22:19,57.7,0.64,97.52,913.56,0
5,Conveyor E,Conveyor,2026-02-27 10:27:19,58.31,1.55,93.29,812.54,0
5,Conveyor E,Conveyor,2026-02-27 10:32:19,52.64,1.48,97.12,872.08,0
5,Conveyor E,Conveyor,2026-02-27 10:37:19,50.2,1.38,99.13,872.06,0
5,Conveyor E,Conveyor,2026-02-27 10:42:19,48.19,0.68,98.65,964.81,0
5,Conveyor E,Conveyor,2026-02-27 10:47:19,54.81,1.52,91.47,842.04,0
5,Conveyor E,Conveyor,2026-02-27 10:52:19,54.26,0.75,96.9,887.8,0
5,Conveyor E,Conveyor,2026-02-27 10:57:19,58.41,1.19,92.14,848.57,0
5,Conveyor E,Conveyor,2026-02-27 11:02:19,53.27,0.62,95.04,923.24,0
5,Conveyor E,Conveyor,2026-02-27 11:07:19,57.41,0.93,99.49,848.74,0
5,Conveyor E,Conveyor,2026-02-27 11:12:19,43.97,0.69,93.32,886.62,0
5,Conveyor E,Conveyor,2026-02-27 11:17:19,83.93,4.85,113.6,1125.68,1
5,Conveyor E,Conveyor,2026-02-27 11:22:19,59.4,1.21,95.56,898.72,0
5,Conveyor E,Conveyor,2026-02-27 11:27:19,74.98,2.85,117.72,1172.76,1
5,Conveyor E,Conveyor,2026-02-27 11:32:19,43.03,1.11,91.21,874.19,0
5,Conveyor E,Conveyor,2026-02-27 11:37:19,73.2,4.04,117.26,1101.42,1
5,Conveyor E,Conveyor,2026-02-27 11:42:19,50.16,1.18,95.1,833.68,0
5,Conveyor E,Conveyor,2026-02-27 11:47:19,44.8,0.61,95.46,960.52,0
5,Conveyor E,Conveyor,2026-02-27 11:52:19,45.02,1.23,97.28,925.53,0
5,Conveyor E,Conveyor,2026-02-27 11:57:19,44.42,1.42,96.29,841.96,0
5,Conveyor E,Conveyor,2026-02-27 12:02:19,54.42,1.49,98.63,812.52,0
5,Conveyor E,Conveyor,2026-02-27 12:07:19,42.98,0.76,91.67,825.66,0
5,Conveyor E,Conveyor,2026-02-27 12:12:19,49.37,1.07,93.01,943.19,0
5,Conveyor E,Conveyor,2026-02-27 12:17:19,47.68,0.66,95.15,959.66,0
5,Conveyor E,Conveyor,2026-02-27 12:22:19,40.5,1.49,98.69,946.66,0
5,Conveyor E,Conveyor,2026-02-27 12:27:19,55.63,1.26,94.97,822.84,0
5,Conveyor E,Conveyor,2026-02-27 12:32:19,55.01,1.4,96.26,956.24,0
5,Conveyor E,Conveyor,2026-02-27 12:37:19,58.52,0.77,97.61,991.33,0
5,Conveyor E,Conveyor,2026-02-27 12:42:19,53.04,1.57,97.07,880.37,0
5,Conveyor E,Conveyor,2026-02-27 12:47:19,43.78,0.9,94.23,859.96,0
5,Conveyor E,Conveyor,2026-02-27 12:52:19,42.91,0.93,99.07,925.19,0
5,Conveyor E,Conveyor,2026-02-27 12:57:19,44.53,1.43,98.8,840.74,0
5,Conveyor E,Conveyor,2026-02-27 13:02:19,59.03,1.14,96.61,997.57,0
5,Conveyor E,Conveyor,2026-02-27 13:07:19,50.85,1.01,99.19,818.45,0
5,Conveyor E,Conveyor,2026-02-27 13:12:19,44.8,0.64,96.43,918.73,0
5,Conveyor E,Conveyor,2026-02-27 13:17:19,41.62,0.95,96.15,918.22,0
5,Conveyor E,Conveyor,2026-02-27 13:22:19,51.5,0.59,95.68,857.14,0
5,Conveyor E,Conveyor,2026-02-27 13:27:19,53.2,1.06,90.4,980.63,0
5,Conveyor E,Conveyor,2026-02-27 13:32:19,47.78,0.59,94.81,808.95,0
5,Conveyor E,Conveyor,2026-02-27 13:37:19,48.13,1.15,97.61,969.53,0
5,Conveyor E,Conveyor,2026-02-27 13:42:19,57.82,1.51,92.3,979.55,0
5,Conveyor E,Conveyor,2026-02-27 13:47:19,57.93,1.13,89.53,865.96,0
5,Conveyor E,Conveyor,2026-02-27 13:52:19,45.52,0.62,91.49,847.16,0
5,Conveyor E,Conveyor,2026-02-27 13:57:19,43.55,0.55,97.41,981.64,0
5,Conveyor E,Conveyor,2026-02-27 14:02:19,41.25,0.91,90.79,990.32,0
5,Conveyor E,Conveyor,2026-02-27 14:07:19,58.35,1.29,95.41,909.98,0
5,Conveyor E,Conveyor,2026-02-27 14:12:19,44.14,1.28,95.41,827.93,0
5,Conveyor E,Conveyor,2026-02-27 14:17:19,50.96,1.12,95.9,909.5,0
5,Conveyor E,Conveyor,2026-02-27 14:22:19,60.35,0.66,92.81,983.13,0
5,Conveyor E,Conveyor,2026-02-27 14:27:19,58.18,0.95,90.55,907.0,0
5,Conveyor E,Conveyor,2026-02-27 14:32:19,47.49,1.05,92.12,836.62,0
5,Conveyor E,Conveyor,2026-02-27 14:37:19,74.15,3.82,114.2,1132.52,1
5,Conveyor E,Conveyor,2026-02-27 14:42:19,44.11,0.79,91.5,904.67,0
5,Conveyor E,Conveyor,2026-02-27 14:47:19,45.14,0.71,99.18,971.1,0
5,Conveyor E,Conveyor,2026-02-27 14:52:19,51.93,0.63,97.22,976.66,0
5,Conveyor E,Conveyor,2026-02-27 14:57:19,43.42,1.24,92.53,982.16,0
5,Conveyor E,Conveyor,2026-02-27 15:02:19,50.47,0.57,93.18,947.64,0
5,Conveyor E,Conveyor,2026-02-27 15:07:19,50.68,1.21,90.95,821.21,0
5,Conveyor E,Conveyor,2026-02-27 15:12:19,49.39,0.69,90.62,935.73,0
5,Conveyor E,Conveyor,2026-02-27 15:17:19,46.06,0.77,99.62,911.64,0
5,Conveyor E,Conveyor,2026-02-27 15:22:19,54.37,0.9,91.56,876.92,0
5,Conveyor E,Conveyor,2026-02-27 15:27:19,56.12,0.75,97.92,973.99,0
5,Conveyor E,Conveyor,2026-02-27 15:32:19,54.49,0.53,91.45,876.6,0
5,Conveyor E,Conveyor,2026-02-27 15:37:19,43.36,1.02,98.86,956.18,0
5,Conveyor E,Conveyor,2026-02-27 15:42:19,52.0,1.12,98.13,950.86,0
5,Conveyor E,Conveyor,2026-02-27 15:47:19,78.69,4.41,116.57,1104.01,1
5,Conveyor E,Conveyor,2026-02-27 15:52:19,59.75,0.89,92.59,896.55,0
5,Conveyor E,Conveyor,2026-02-27 15:57:19,47.67,0.69,94.85,875.3,0
5,Conveyor E,Conveyor,2026-02-27 16:02:19,79.66,5.41,114.57,1111.09,1
5,Conveyor E,Conveyor,2026-02-27 16:07:19,54.7,0.52,90.72,809.96,0
5,Conveyor E,Conveyor,2026-02-27 16:12:19,53.61,1.1,99.05,901.11,0
5,Conveyor E,Conveyor,2026-02-27 16:17:19,46.48,0.89,96.76,895.66,0
5,Conveyor E,Conveyor,2026-02-27 16:22:19,48.73,1.39,92.21,836.05,0
5,Conveyor E,Conveyor,2026-02-27 16:27:19,57.1,0.66,91.48,870.92,0
5,Conveyor E,Conveyor,2026-02-27 16:32:19,45.6,1.43,98.02,940.05,0
5,Conveyor E,Conveyor,2026-02-27 16:37:19,50.61,1.25,99.32,810.9,0
5,Conveyor E,Conveyor,2026-02-27 16:42:19,48.44,0.71,96.39,909.34,0
5,Conveyor E,Conveyor,2026-02-27 16:47:19,51.04,1.16,92.71,805.25,0
5,Conveyor E,Conveyor,2026-02-27 16:52:19,44.43,1.52,92.36,855.64,0
5,Conveyor E,Conveyor,2026-02-27 16:57:19,58.27,1.02,99.39,887.36,0
5,Conveyor E,Conveyor,2026-02-27 17:02:19,45.21,0.81,95.57,916.61,0
5,Conveyor E,Conveyor,2026-02-27 17:07:19,49.52,0.82,97.6,920.47,0
5,Conveyor E,Conveyor,2026-02-27 17:12:19,42.8,1.19,96.07,867.03,0
5,Conveyor E,Conveyor,2026-02-27 17:17:19,71.63,3.34,114.79,1109.33,1
5,Conveyor E,Conveyor,2026-02-27 17:22:19,48.06,1.21,93.11,853.02,0
5,Conveyor E,Conveyor,2026-02-27 17:27:19,50.93,1.3,98.6,804.24,0
5,Conveyor E,Conveyor,2026-02-27 17:32:19,42.93,1.21,90.32,929.22,0
5,Conveyor E,Conveyor,2026-02-27 17:37:19,48.76,0.63,95.63,918.83,0
5,Conveyor E,Conveyor,2026-02-27 17:42:19,47.18,1.53,96.55,950.2,0
5,Conveyor E,Conveyor,2026-02-27 17:47:19,44.53,1.3,92.49,901.54,0
5,Conveyor E,Conveyor,2026-02-27 17:52:19,41.09,1.23,95.52,950.53,0
5,Conveyor E,Conveyor,2026-02-27 17:57:19,44.65,1.34,90.2,959.35,0
6,Pump F,Pump,2026-02-26 00:22:19,57.28,1.67,113.92,1116.14,0
6,Pump F,Pump,2026-02-26 00:27:19,63.76,0.83,102.53,1110.08,0
6,Pump F,Pump,2026-02-26 00:32:19,51.06,1.09,104.48,1290.13,0
6,Pump F,Pump,2026-02-26 00:37:19,52.7,1.05,113.11,1218.16,0
6,Pump F,Pump,2026-02-26 00:42:19,64.07,1.61,112.31,1106.63,0
6,Pump F,Pump,2026-02-26 00:47:19,56.51,1.62,101.2,1238.83,0
6,Pump F,Pump,2026-02-26 00:52:19,62.13,1.39,105.03,1299.96,0
6,Pump F,Pump,2026-02-26 00:57:19,66.29,1.95,108.24,1172.93,0
6,Pump F,Pump,2026-02-26 01:02:19,61.37,1.34,117.24,1162.44,0
6,Pump F,Pump,2026-02-26 01:07:19,69.59,1.18,114.9,1130.65,0
6,Pump F,Pump,2026-02-26 01:12:19,55.47,0.91,104.82,1229.51,0
6,Pump F,Pump,2026-02-26 01:17:19,62.82,0.82,111.08,1209.11,0
6,Pump F,Pump,2026-02-26 01:22:19,59.88,0.95,115.62,1115.11,0
6,Pump F,Pump,2026-02-26 01:27:19,68.82,1.25,119.34,1275.16,0
6,Pump F,Pump,2026-02-26 01:32:19,60.61,0.91,105.69,1241.62,0
6,Pump F,Pump,2026-02-26 01:37:19,57.93,1.93,116.92,1170.0,0
6,Pump F,Pump,2026-02-26 01:42:19,69.98,1.31,113.07,1116.57,0
6,Pump F,Pump,2026-02-26 01:47:19,66.86,0.8,114.47,1166.07,0
6,Pump F,Pump,2026-02-26 01:52:19,67.22,1.87,108.3,1201.16,0
6,Pump F,Pump,2026-02-26 01:57:19,65.45,1.65,113.87,1221.59,0
6,Pump F,Pump,2026-02-26 02:02:19,67.9,1.05,107.65,1105.47,0
6,Pump F,Pump,2026-02-26 02:07:19,52.43,0.95,119.66,1113.79,0
6,Pump F,Pump,2026-02-26 02:12:19,57.61,1.26,106.0,1108.04,0
6,Pump F,Pump,2026-02-26 02:17:19,65.61,0.79,106.84,1150.97,0
6,Pump F,Pump,2026-02-26 02:22:19,64.78,1.35,104.91,1167.59,0
6,Pump F,Pump,2026-02-26 02:27:19,65.77,1.66,106.29,1191.13,0
6,Pump F,Pump,2026-02-26 02:32:19,55.12,1.2,111.66,1297.9,0
6,Pump F,Pump,2026-02-26 02:37:19,68.32,1.37,118.29,1256.97,0
6,Pump F,Pump,2026-02-26 02:42:19,67.48,1.32,102.64,1104.78,0
6,Pump F,Pump,2026-02-26 02:47:19,62.86,1.23,112.5,1220.47,0
6,Pump F,Pump,2026-02-26 02:52:19,64.35,1.24,116.61,1217.64,0
6,Pump F,Pump,2026-02-26 02:57:19,64.3,1.91,111.95,1236.56,0
6,Pump F,Pump,2026-02-26 03:02:19,58.28,1.32,117.1,1172.23,0
6,Pump F,Pump,2026-02-26 03:07:19,64.25,1.37,115.25,1212.3,0
6,Pump F,Pump,2026-02-26 03:12:19,65.97,1.83,104.38,1120.62,0
6,Pump F,Pump,2026-02-26 03:17:19,51.88,1.01,101.47,1271.04,0
6,Pump F,Pump,2026-02-26 03:22:19,55.89,1.63,119.85,1123.2,0
6,Pump F,Pump,2026-02-26 03:27:19,62.69,1.72,104.15,1179.81,0
6,Pump F,Pump,2026-02-26 03:32:19,70.63,1.61,118.1,1182.88,0
6,Pump F,Pump,2026-02-26 03:37:19,68.07,1.51,100.69,1198.3,0
6,Pump F,Pump,2026-02-26 03:42:19,67.77,1.03,110.93,1151.87,0
6,Pump F,Pump,2026-02-26 03:47:19,69.06,0.85,100.87,1164.54,0
6,Pump F,Pump,2026-02-26 03:52:19,59.6,1.52,119.5,1155.62,0
6,Pump F,Pump,2026-02-26 03:57:19,54.81,0.87,114.01,1265.18,0
6,Pump F,Pump,2026-02-26 04:02:19,56.14,1.66,101.84,1113.64,0
6,Pump F,Pump,2026-02-26 04:07:19,66.46,1.76,110.54,1256.96,0
6,Pump F,Pump,2026-02-26 04:12:19,68.78,1.4,115.48,1227.43,0
6,Pump F,Pump,2026-02-26 04:17:19,56.21,1.69,102.63,1261.72,0
6,Pump F,Pump,2026-02-26 04:22:19,55.77,1.45,117.45,1211.32,0
6,Pump F,Pump,2026-02-26 04:27:19,58.06,1.64,116.74,1182.17,0
6,Pump F,Pump,2026-02-26 04:32:19,62.29,1.18,111.53,1189.58,0
6,Pump F,Pump,2026-02-26 04:37:19,53.5,1.95,112.28,1135.17,0
6,Pump F,Pump,2026-02-26 04:42:19,56.54,1.24,109.13,1226.83,0
6,Pump F,Pump,2026-02-26 04:47:19,52.92,1.82,112.47,1208.1,0
6,Pump F,Pump,2026-02-26 04:52:19,49.83,0.9,104.86,1120.61,0
6,Pump F,Pump,2026-02-26 04:57:19,91.68,3.39,137.19,1428.15,1
6,Pump F,Pump,2026-02-26 05:02:19,50.52,1.14,119.47,1265.48,0
6,Pump F,Pump,2026-02-26 05:07:19,65.16,1.42,110.12,1267.3,0
6,Pump F,Pump,2026-02-26 05:12:19,89.71,3.93,137.51,1576.46,1
6,Pump F,Pump,2026-02-26 05:17:19,57.61,0.83,113.56,1240.1,0
6,Pump F,Pump,2026-02-26 05:22:19,51.71,1.6,114.96,1156.0,0
6,Pump F,Pump,2026-02-26 05:27:19,54.85,0.99,116.13,1202.79,0
6,Pump F,Pump,2026-02-26 05:32:19,87.76,4.9,135.12,1551.32,1
6,Pump F,Pump,2026-02-26 05:37:19,91.24,5.31,131.8,1429.82,1
6,Pump F,Pump,2026-02-26 05:42:19,84.29,5.52,136.51,1452.36,1
6,Pump F,Pump,2026-02-26 05:47:19,62.2,0.93,106.53,1148.17,0
6,Pump F,Pump,2026-02-26 05:52:19,52.76,1.38,114.59,1163.55,0
6,Pump F,Pump,2026-02-26 05:57:19,56.62,1.39,113.48,1147.81,0
6,Pump F,Pump,2026-02-26 06:02:19,68.92,0.84,114.58,1284.99,0
6,Pump F,Pump,2026-02-26 06:07:19,60.74,1.0,106.79,1206.85,0
6,Pump F,Pump,2026-02-26 06:12:19,64.06,1.04,115.28,1250.64,0
6,Pump F,Pump,2026-02-26 06:17:19,86.84,5.54,133.61,1550.6,1
6,Pump F,Pump,2026-02-26 06:22:19,57.38,1.53,113.08,1171.41,0
6,Pump F,Pump,2026-02-26 06:27:19,93.91,5.72,131.58,1477.22,1
6,Pump F,Pump,2026-02-26 06:32:19,53.38,1.7,101.01,1234.97,0
6,Pump F,Pump,2026-02-26 06:37:19,58.39,1.55,103.72,1223.26,0
6,Pump F,Pump,2026-02-26 06:42:19,60.61,1.26,111.55,1184.0,0
6,Pump F,Pump,2026-02-26 06:47:19,59.59,1.54,117.74,1132.2,0
6,Pump F,Pump,2026-02-26 06:52:19,53.18,0.94,102.33,1147.79,0
6,Pump F,Pump,2026-02-26 06:57:19,69.13,0.79,118.87,1134.82,0
6,Pump F,Pump,2026-02-26 07:02:19,58.38,1.37,104.83,1230.26,0
6,Pump F,Pump,2026-02-26 07:07:19,94.82,4.74,135.01,1505.0,1
6,Pump F,Pump,2026-02-26 07:12:19,49.96,1.32,112.08,1262.25,0
6,Pump F,Pump,2026-02-26 07:17:19,63.75,1.77,116.82,1236.53,0
6,Pump F,Pump,2026-02-26 07:22:19,68.22,1.88,118.27,1161.35,0
6,Pump F,Pump,2026-02-26 07:27:19,80.12,3.8,136.8,1591.04,1
6,Pump F,Pump,2026-02-26 07:32:19,68.5,1.03,102.93,1281.78,0
6,Pump F,Pump,2026-02-26 07:37:19,52.05,1.07,119.19,1183.65,0
6,Pump F,Pump,2026-02-26 07:42:19,50.88,1.3,107.99,1278.92,0
6,Pump F,Pump,2026-02-26 07:47:19,54.66,1.8,110.04,1273.03,0
6,Pump F,Pump,2026-02-26 07:52:19,54.01,1.66,107.28,1186.05,0
6,Pump F,Pump,2026-02-26 07:57:19,58.46,0.93,116.29,1220.19,0
6,Pump F,Pump,2026-02-26 08:02:19,81.8,5.3,133.42,1445.37,1
6,Pump F,Pump,2026-02-26 08:07:19,55.55,1.99,110.05,1250.73,0
6,Pump F,Pump,2026-02-26 08:12:19,63.96,1.88,115.21,1147.47,0
6,Pump F,Pump,2026-02-26 08:17:19,52.75,1.94,109.49,1166.07,0
6,Pump F,Pump,2026-02-26 08:22:19,60.8,1.52,112.17,1120.97,0
6,Pump F,Pump,2026-02-26 08:27:19,59.64,1.44,102.06,1137.28,0
6,Pump F,Pump,2026-02-26 08:32:19,53.16,1.07,107.12,1217.79,0
6,Pump F,Pump,2026-02-26 08:37:19,89.9,3.26,131.68,1425.81,1
6,Pump F,Pump,2026-02-26 08:42:19,58.3,1.72,112.75,1112.95,0
6,Pump F,Pump,2026-02-26 08:47:19,67.08,1.21,111.53,1135.49,0
6,Pump F,Pump,2026-02-26 08:52:19,92.48,4.69,140.54,1416.97,1
6,Pump F,Pump,2026-02-26 08:57:19,95.43,3.17,141.89,1542.16,1
6,Pump F,Pump,2026-02-26 09:02:19,59.43,1.96,110.03,1192.43,0
6,Pump F,Pump,2026-02-26 09:07:19,59.79,0.95,104.96,1126.87,0
6,Pump F,Pump,2026-02-26 09:12:19,68.96,1.74,103.45,1250.03,0
6,Pump F,Pump,2026-02-26 09:17:19,61.83,1.81,114.29,1156.33,0
6,Pump F,Pump,2026-02-26 09:22:19,58.51,1.18,99.99,1263.94,0
6,Pump F,Pump,2026-02-26 09:27:19,51.79,0.88,103.49,1131.63,0
6,Pump F,Pump,2026-02-26 09:32:19,55.51,1.54,103.67,1200.86,0
6,Pump F,Pump,2026-02-26 09:37:19,59.9,0.81,107.91,1158.55,0
6,Pump F,Pump,2026-02-26 09:42:19,50.13,1.36,107.38,1252.37,0
6,Pump F,Pump,2026-02-26 09:47:19,58.8,0.97,111.49,1195.71,0
6,Pump F,Pump,2026-02-26 09:52:19,68.5,1.84,112.14,1195.94,0
6,Pump F,Pump,2026-02-26 09:57:19,56.82,1.64,100.86,1242.84,0
6,Pump F,Pump,2026-02-26 10:02:19,53.29,1.74,100.52,1284.54,0
6,Pump F,Pump,2026-02-26 10:07:19,51.15,1.88,110.52,1109.86,0
6,Pump F,Pump,2026-02-26 10:12:19,86.49,3.74,139.69,1520.57,1
6,Pump F,Pump,2026-02-26 10:17:19,54.85,1.12,118.74,1202.43,0
6,Pump F,Pump,2026-02-26 10:22:19,85.9,3.31,131.21,1498.23,1
6,Pump F,Pump,2026-02-26 10:27:19,58.15,1.45,111.85,1282.1,0
6,Pump F,Pump,2026-02-26 10:32:19,56.92,1.48,112.83,1228.44,0
6,Pump F,Pump,2026-02-26 10:37:19,60.78,1.0,113.88,1283.23,0
6,Pump F,Pump,2026-02-26 10:42:19,53.92,1.34,101.85,1254.01,0
6,Pump F,Pump,2026-02-26 10:47:19,62.04,1.52,112.64,1248.81,0
6,Pump F,Pump,2026-02-26 10:52:19,64.8,1.59,108.52,1237.08,0
6,Pump F,Pump,2026-02-26 10:57:19,61.3,1.57,110.49,1135.56,0
6,Pump F,Pump,2026-02-26 11:02:19,66.69,1.22,116.66,1135.22,0
6,Pump F,Pump,2026-02-26 11:07:19,56.48,0.91,104.09,1265.79,0
6,Pump F,Pump,2026-02-26 11:12:19,66.27,1.71,118.54,1169.45,0
6,Pump F,Pump,2026-02-26 11:17:19,54.06,1.22,116.97,1277.05,0
6,Pump F,Pump,2026-02-26 11:22:19,97.49,5.57,143.28,1460.89,1
6,Pump F,Pump,2026-02-26 11:27:19,59.78,1.89,115.19,1198.25,0
6,Pump F,Pump,2026-02-26 11:32:19,85.62,4.19,132.79,1566.27,1
6,Pump F,Pump,2026-02-26 11:37:19,57.28,0.98,103.93,1245.75,0
6,Pump F,Pump,2026-02-26 11:42:19,84.93,5.67,136.8,1537.5,1
6,Pump F,Pump,2026-02-26 11:47:19,50.75,1.75,111.84,1237.26,0
6,Pump F,Pump,2026-02-26 11:52:19,65.99,1.04,106.53,1121.96,0
6,Pump F,Pump,2026-02-26 11:57:19,50.8,0.97,117.2,1275.09,0
6,Pump F,Pump,2026-02-26 12:02:19,51.17,1.21,115.57,1233.76,0
6,Pump F,Pump,2026-02-26 12:07:19,58.85,1.84,119.31,1204.73,0
6,Pump F,Pump,2026-02-26 12:12:19,60.68,1.19,116.47,1120.09,0
6,Pump F,Pump,2026-02-26 12:17:19,65.79,0.75,104.63,1222.35,0
6,Pump F,Pump,2026-02-26 12:22:19,61.43,1.26,117.3,1203.37,0
6,Pump F,Pump,2026-02-26 12:27:19,52.01,1.08,107.24,1257.17,0
6,Pump F,Pump,2026-02-26 12:32:19,56.9,1.25,104.68,1154.52,0
6,Pump F,Pump,2026-02-26 12:37:19,68.53,1.05,118.83,1284.31,0
6,Pump F,Pump,2026-02-26 12:42:19,87.17,5.93,132.35,1549.92,1
6,Pump F,Pump,2026-02-26 12:47:19,66.9,2.0,117.63,1278.48,0
6,Pump F,Pump,2026-02-26 12:52:19,84.0,5.36,137.89,1487.88,1
6,Pump F,Pump,2026-02-26 12:57:19,65.05,1.67,109.05,1218.68,0
6,Pump F,Pump,2026-02-26 13:02:19,89.04,4.26,138.93,1598.6,1
6,Pump F,Pump,2026-02-26 13:07:19,57.12,1.57,105.51,1251.21,0
6,Pump F,Pump,2026-02-26 13:12:19,57.83,1.29,103.97,1205.3,0
6,Pump F,Pump,2026-02-26 13:17:19,54.06,1.85,104.32,1138.9,0
6,Pump F,Pump,2026-02-26 13:22:19,65.29,1.43,115.95,1174.19,0
6,Pump F,Pump,2026-02-26 13:27:19,50.29,0.81,118.8,1295.3,0
6,Pump F,Pump,2026-02-26 13:32:19,67.8,0.9,119.17,1261.96,0
6,Pump F,Pump,2026-02-26 13:37:19,68.59,0.94,114.76,1282.02,0
6,Pump F,Pump,2026-02-26 13:42:19,95.71,5.14,141.62,1474.66,1
6,Pump F,Pump,2026-02-26 13:47:19,68.94,1.34,105.82,1116.8,0
6,Pump F,Pump,2026-02-26 13:52:19,61.78,1.03,103.11,1202.82,0
6,Pump F,Pump,2026-02-26 13:57:19,98.93,5.61,139.58,1437.62,1
6,Pump F,Pump,2026-02-26 14:02:19,68.99,0.8,116.82,1188.78,0
6,Pump F,Pump,2026-02-26 14:07:19,68.87,1.06,115.4,1119.63,0
6,Pump F,Pump,2026-02-26 14:12:19,55.64,0.99,113.89,1174.53,0
6,Pump F,Pump,2026-02-26 14:17:19,55.1,1.22,104.36,1148.13,0
6,Pump F,Pump,2026-02-26 14:22:19,52.47,1.75,108.55,1189.21,0
6,Pump F,Pump,2026-02-26 14:27:19,63.84,1.96,102.28,1187.65,0
6,Pump F,Pump,2026-02-26 14:32:19,59.41,0.92,113.89,1265.78,0
6,Pump F,Pump,2026-02-26 14:37:19,69.81,1.99,117.48,1237.41,0
6,Pump F,Pump,2026-02-26 14:42:19,60.91,0.94,104.01,1108.99,0
6,Pump F,Pump,2026-02-26 14:47:19,52.08,1.18,106.25,1231.88,0
6,Pump F,Pump,2026-02-26 14:52:19,57.49,1.37,104.88,1237.15,0
6,Pump F,Pump,2026-02-26 14:57:19,66.42,0.92,120.12,1240.34,0
6,Pump F,Pump,2026-02-26 15:02:19,55.45,0.8,100.83,1232.82,0
6,Pump F,Pump,2026-02-26 15:07:19,67.48,0.72,116.1,1255.4,0
6,Pump F,Pump,2026-02-26 15:12:19,86.47,5.41,131.51,1519.33,1
6,Pump F,Pump,2026-02-26 15:17:19,60.89,0.95,102.57,1199.11,0
6,Pump F,Pump,2026-02-26 15:22:19,57.59,1.36,119.2,1157.96,0
6,Pump F,Pump,2026-02-26 15:27:19,62.78,1.45,102.98,1238.5,0
6,Pump F,Pump,2026-02-26 15:32:19,53.26,1.78,116.37,1197.98,0
6,Pump F,Pump,2026-02-26 15:37:19,87.26,5.79,133.65,1490.74,1
6,Pump F,Pump,2026-02-26 15:42:19,64.77,1.62,107.57,1206.48,0
6,Pump F,Pump,2026-02-26 15:47:19,87.69,3.46,141.61,1405.65,1
6,Pump F,Pump,2026-02-26 15:52:19,66.43,1.37,101.17,1113.77,0
6,Pump F,Pump,2026-02-26 15:57:19,87.2,4.23,130.25,1478.72,1
6,Pump F,Pump,2026-02-26 16:02:19,57.78,1.59,113.17,1259.47,0
6,Pump F,Pump,2026-02-26 16:07:19,52.64,1.09,103.71,1247.68,0
6,Pump F,Pump,2026-02-26 16:12:19,61.1,1.75,108.56,1273.49,0
6,Pump F,Pump,2026-02-26 16:17:19,65.81,1.78,119.31,1180.32,0
6,Pump F,Pump,2026-02-26 16:22:19,64.93,1.73,111.87,1278.63,0
6,Pump F,Pump,2026-02-26 16:27:19,69.27,0.99,118.76,1201.19,0
